SID,Metabolite,Peak_Intensity,Strain,SangerID,Carbon_Source,Well,Plate,OD,Replicate,Type
C15_E3,Orotic acid,2333.67,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_E3,Oxoglutaric acid,965.67,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_E3,Phenylpyruvic acid,1335.33,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_E3,Pyruvic acid,9071.67,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_E3,Uracil,5178.67,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_E3,Xanthine,158.33,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_E3,Xanthosine,5484.67,Enterobacteriaceae,360,L-Malate,D8,1,0.094,3,A
C15_P1,"2',4'-Dihydroxyacetophenone",1258.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,"2,3-Diaminopropionic acid",157.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,2-Hydroxybutyric acid,6202.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,2-Hydroxyglutaric acid,105984,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,2-Ketobutyric acid/Succinic acid semialdehyde,1523.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,2/3-Phosphoglyceric acid,1000.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,3-(2-Hydroxyphenyl)propanoic acid,24794.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,3-Amino-4-hydroxybenzoic acid,2670.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,3-Hydroxybenzoic acid,1779.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,3-Hydroxyphenylacetic acid,1258.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,4-Guanidinobutanoic acid,5800.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,4-Hydroxyphenylpyruvic acid,2613,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,4-Hydroxyproline,10591.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,4-hydroxy-L-phenylglycine,70.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Acetylglycine,1025.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,"Adenosine 2',3'-cyclic phosphate",81643.34,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Adenosine monophosphate,27645,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Alanine/Sarcosine,9906.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Aminoadipic acid,8145.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Citric/Isocitric acid,151250,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Cyclic AMP,81643.34,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Deoxyguanosine,10849,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Dethiobiotin,23463.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,FAD,2900,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Fructose 6-phosphate,1195.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Fumaric acid,12656,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Gluconic acid,196.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Glucosamine 6-phosphate,0,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Glucosamine 6-sulfate,5092.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,"Glucurono-6,3-lactone",71717.9,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Glycocholic acid,0,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Guanine,0,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Guanosine monophosphate,2004.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Homocystine,2155,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Hydroxyphenyllactic acid,3295,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Hypoxanthine,327.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Imidazoleacetic acid,0,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Indoleacetaldehyde,1800.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Inosine,598,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Inosinic acid,2135.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Itaconic/Citraconic acid,32863.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,L-Dopa,78,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Lactic acid/Glyceraldehyde,4230.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Malic acid,,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Malonic acid,0,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Mevalonic acid,105030.34,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,N-Methyl-L-glutamic acid,8145.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,NAD,1504.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Orotic acid,13796.33,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Oxoglutaric acid,211,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Phenylpyruvic acid,5119.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Pyruvic acid,130828,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Uracil,3719.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Xanthine,16920.67,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P1,Xanthosine,358,Pseudomonadacae,449,L-Malate,A6,2,0.155,1,A
C15_P2,"2',4'-Dihydroxyacetophenone",696,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,"2,3-Diaminopropionic acid",227,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,2-Hydroxybutyric acid,6126.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,2-Hydroxyglutaric acid,92726.66,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,2-Ketobutyric acid/Succinic acid semialdehyde,3109.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,2/3-Phosphoglyceric acid,875.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,3-(2-Hydroxyphenyl)propanoic acid,22660.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,3-Amino-4-hydroxybenzoic acid,2244.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,3-Hydroxybenzoic acid,2803,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,3-Hydroxyphenylacetic acid,696,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,4-Guanidinobutanoic acid,5063,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,4-Hydroxyphenylpyruvic acid,1017.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,4-Hydroxyproline,15761,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,4-hydroxy-L-phenylglycine,99.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Acetylglycine,922,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,"Adenosine 2',3'-cyclic phosphate",29044.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Adenosine monophosphate,23796.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Alanine/Sarcosine,9664.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Aminoadipic acid,6445.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Citric/Isocitric acid,134107.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Cyclic AMP,29044.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Deoxyguanosine,9800.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Dethiobiotin,19937.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,FAD,3524.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Fructose 6-phosphate,1025.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Fumaric acid,12732.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Gluconic acid,81.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Glucosamine 6-phosphate,0,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Glucosamine 6-sulfate,8209.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,"Glucurono-6,3-lactone",168852.02,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Glycocholic acid,117.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Guanine,0,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Guanosine monophosphate,1442.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Homocystine,1465.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Hydroxyphenyllactic acid,2492.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Hypoxanthine,355.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Imidazoleacetic acid,261,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Indoleacetaldehyde,1693,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Inosine,602.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Inosinic acid,1339.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Itaconic/Citraconic acid,34445.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,L-Dopa,97.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Lactic acid/Glyceraldehyde,7862.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Malic acid,,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Malonic acid,0,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Mevalonic acid,94086,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,N-Methyl-L-glutamic acid,6445.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,NAD,1659.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Orotic acid,13397,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Oxoglutaric acid,0,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Phenylpyruvic acid,2157.33,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Pyruvic acid,149667.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Uracil,4554,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Xanthine,15575.67,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P2,Xanthosine,226,Pseudomonadacae,449,L-Malate,B6,2,0.134,2,A
C15_P3,"2',4'-Dihydroxyacetophenone",860.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,"2,3-Diaminopropionic acid",0,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,2-Hydroxybutyric acid,2571.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,2-Hydroxyglutaric acid,26114,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,2-Ketobutyric acid/Succinic acid semialdehyde,937.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,2/3-Phosphoglyceric acid,556.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,3-(2-Hydroxyphenyl)propanoic acid,24566,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,3-Amino-4-hydroxybenzoic acid,2573.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,3-Hydroxybenzoic acid,982.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,3-Hydroxyphenylacetic acid,860.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,4-Guanidinobutanoic acid,5791,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,4-Hydroxyphenylpyruvic acid,4192.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,4-Hydroxyproline,14196,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,4-hydroxy-L-phenylglycine,130,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Acetylglycine,430.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,"Adenosine 2',3'-cyclic phosphate",90020,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Adenosine monophosphate,25417.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Alanine/Sarcosine,8084.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Aminoadipic acid,7623,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Citric/Isocitric acid,128696,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Cyclic AMP,90020,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Deoxyguanosine,9456,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Dethiobiotin,23176.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,FAD,3836.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Fructose 6-phosphate,905.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Fumaric acid,8107.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Gluconic acid,2118,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Glucosamine 6-phosphate,0,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Glucosamine 6-sulfate,4780,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,"Glucurono-6,3-lactone",91222.73,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Glycocholic acid,0,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Guanine,0,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Guanosine monophosphate,2107.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Homocystine,2301.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Hydroxyphenyllactic acid,4111.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Hypoxanthine,388.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Imidazoleacetic acid,0,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Indoleacetaldehyde,2493.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Inosine,736.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Inosinic acid,2187.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Itaconic/Citraconic acid,17790.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,L-Dopa,0,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Lactic acid/Glyceraldehyde,2600,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Malic acid,,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Malonic acid,282,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Mevalonic acid,158953,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,N-Methyl-L-glutamic acid,7623,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,NAD,1739,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Orotic acid,13468.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Oxoglutaric acid,923.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Phenylpyruvic acid,6573.67,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Pyruvic acid,96513,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Uracil,5467.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Xanthine,16612.33,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C15_P3,Xanthosine,436,Pseudomonadacae,449,L-Malate,C6,2,0.127,3,A
C16_E1,"2',4'-Dihydroxyacetophenone",0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,"2,3-Diaminopropionic acid",663.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,2-Hydroxybutyric acid,7134.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,2-Hydroxyglutaric acid,184414,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,2-Ketobutyric acid/Succinic acid semialdehyde,2262.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,2/3-Phosphoglyceric acid,1431,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,3-(2-Hydroxyphenyl)propanoic acid,9339.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,3-Amino-4-hydroxybenzoic acid,20927,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,3-Hydroxybenzoic acid,7243,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,3-Hydroxyphenylacetic acid,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,4-Guanidinobutanoic acid,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,4-Hydroxyphenylpyruvic acid,2693.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,4-Hydroxyproline,7579.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,4-hydroxy-L-phenylglycine,6823,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Acetylglycine,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,"Adenosine 2',3'-cyclic phosphate",50930.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Adenosine monophosphate,2633.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Alanine/Sarcosine,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Aminoadipic acid,263.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Citric/Isocitric acid,21329.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Cyclic AMP,50930.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Deoxyguanosine,150.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Dethiobiotin,374,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,FAD,186.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Fructose 6-phosphate,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Fumaric acid,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Gluconic acid,979.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Glucosamine 6-phosphate,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Glucosamine 6-sulfate,432,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,"Glucurono-6,3-lactone",3057,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Glycocholic acid,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Guanine,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Guanosine monophosphate,1082,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Homocystine,309.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Hydroxyphenyllactic acid,2661.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Hypoxanthine,238.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Imidazoleacetic acid,1289.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Indoleacetaldehyde,247.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Inosine,126.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Inosinic acid,2824.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Itaconic/Citraconic acid,37886.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,L-Dopa,14662.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Lactic acid/Glyceraldehyde,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Malic acid,352,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Malonic acid,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Mevalonic acid,6186.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,N-Methyl-L-glutamic acid,263.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,NAD,113.67,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Orotic acid,3010,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Oxoglutaric acid,1675.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Phenylpyruvic acid,1658,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Pyruvic acid,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Uracil,16847,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Xanthine,0,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E1,Xanthosine,10707.33,Enterobacteriaceae,360,L-Glutamine,G8,1,0.115,1,A
C16_E2,"2',4'-Dihydroxyacetophenone",182.67,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,"2,3-Diaminopropionic acid",0,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,2-Hydroxybutyric acid,6681,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,2-Hydroxyglutaric acid,191800,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,2-Ketobutyric acid/Succinic acid semialdehyde,1924.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,2/3-Phosphoglyceric acid,767,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,3-(2-Hydroxyphenyl)propanoic acid,14324,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,3-Amino-4-hydroxybenzoic acid,21581.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,3-Hydroxybenzoic acid,7735.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,3-Hydroxyphenylacetic acid,182.67,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,4-Guanidinobutanoic acid,208.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,4-Hydroxyphenylpyruvic acid,2596,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,4-Hydroxyproline,9191,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,4-hydroxy-L-phenylglycine,6522.67,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Acetylglycine,0,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,"Adenosine 2',3'-cyclic phosphate",52766.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Adenosine monophosphate,5314,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Alanine/Sarcosine,0,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Aminoadipic acid,343.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Citric/Isocitric acid,31030.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Cyclic AMP,52766.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Deoxyguanosine,154.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Dethiobiotin,337.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,FAD,155,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Fructose 6-phosphate,88,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Fumaric acid,0,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Gluconic acid,1279.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Glucosamine 6-phosphate,0,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Glucosamine 6-sulfate,703.33,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,"Glucurono-6,3-lactone",761.67,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Glycocholic acid,298,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
C16_E2,Guanine,0,Enterobacteriaceae,360,L-Glutamine,F8,1,0.114,2,A
