,Hours,Well,OD600,Strain,Replicate,Carbon source
9835,8.652777777777779,D10,0.26,tpiA,3,Galactose
9836,8.98611111111111,D10,0.275,tpiA,3,Galactose
9837,9.319444444444445,D10,0.293,tpiA,3,Galactose
9838,9.652777777777779,D10,0.317,tpiA,3,Galactose
9839,9.98611111111111,D10,0.334,tpiA,3,Galactose
9840,10.319444444444445,D10,0.346,tpiA,3,Galactose
9841,10.652777777777779,D10,0.372,tpiA,3,Galactose
9842,10.98611111111111,D10,0.416,tpiA,3,Galactose
9843,11.319444444444445,D10,0.459,tpiA,3,Galactose
9844,11.652777777777779,D10,0.486,tpiA,3,Galactose
9845,11.98611111111111,D10,0.531,tpiA,3,Galactose
9846,12.319444444444445,D10,0.561,tpiA,3,Galactose
9847,12.652777777777779,D10,0.598,tpiA,3,Galactose
9848,12.98611111111111,D10,0.63,tpiA,3,Galactose
9849,13.319444444444445,D10,0.666,tpiA,3,Galactose
9850,13.652777777777779,D10,0.697,tpiA,3,Galactose
9851,13.98611111111111,D10,0.74,tpiA,3,Galactose
9852,14.319444444444445,D10,0.771,tpiA,3,Galactose
9853,14.652777777777779,D10,0.846,tpiA,3,Galactose
9854,14.98611111111111,D10,0.957,tpiA,3,Galactose
9855,15.319444444444445,D10,1.035,tpiA,3,Galactose
9856,15.652777777777779,D10,1.035,tpiA,3,Galactose
9857,15.98611111111111,D10,1.038,tpiA,3,Galactose
9858,16.319444444444443,D10,1.044,tpiA,3,Galactose
9859,16.652777777777775,D10,1.031,tpiA,3,Galactose
9860,16.98611111111111,D10,1.019,tpiA,3,Galactose
9861,17.319444444444443,D10,1.022,tpiA,3,Galactose
9862,17.652777777777775,D10,1.037,tpiA,3,Galactose
9863,17.98611111111111,D10,1.026,tpiA,3,Galactose
9864,18.319444444444443,D10,1.001,tpiA,3,Galactose
9865,18.652777777777775,D10,1.024,tpiA,3,Galactose
9866,18.98611111111111,D10,1.028,tpiA,3,Galactose
9867,19.319444444444443,D10,1.034,tpiA,3,Galactose
9868,19.652777777777775,D10,1.042,tpiA,3,Galactose
9869,19.98611111111111,D10,1.048,tpiA,3,Galactose
9870,20.319444444444443,D10,1.06,tpiA,3,Galactose
9871,20.652777777777775,D10,1.056,tpiA,3,Galactose
9872,20.98611111111111,D10,1.061,tpiA,3,Galactose
9873,21.319444444444443,D10,1.068,tpiA,3,Galactose
9874,21.652777777777775,D10,1.07,tpiA,3,Galactose
9875,21.98611111111111,D10,1.073,tpiA,3,Galactose
9876,22.319444444444443,D10,1.074,tpiA,3,Galactose
9877,22.652777777777775,D10,1.088,tpiA,3,Galactose
9878,22.98611111111111,D10,1.083,tpiA,3,Galactose
9879,23.319444444444443,D10,1.081,tpiA,3,Galactose
9880,23.652777777777775,D10,1.089,tpiA,3,Galactose
9881,23.98611111111111,D10,1.101,tpiA,3,Galactose
9882,24.319444444444443,D10,1.111,tpiA,3,Galactose
9883,24.652777777777775,D10,1.105,tpiA,3,Galactose
9884,24.98611111111111,D10,1.103,tpiA,3,Galactose
9885,25.319444444444443,D10,1.099,tpiA,3,Galactose
9886,25.652777777777775,D10,1.108,tpiA,3,Galactose
9887,25.98611111111111,D10,1.107,tpiA,3,Galactose
9888,26.319444444444443,D10,1.11,tpiA,3,Galactose
9889,26.652777777777775,D10,1.107,tpiA,3,Galactose
9890,26.98611111111111,D10,1.105,tpiA,3,Galactose
9891,27.319444444444443,D10,1.113,tpiA,3,Galactose
9892,27.652777777777775,D10,1.11,tpiA,3,Galactose
9893,27.98611111111111,D10,1.114,tpiA,3,Galactose
9894,28.319444444444443,D10,1.105,tpiA,3,Galactose
9895,28.652777777777775,D10,1.115,tpiA,3,Galactose
9896,28.98611111111111,D10,1.124,tpiA,3,Galactose
9897,29.319444444444443,D10,1.117,tpiA,3,Galactose
9898,29.652777777777775,D10,1.116,tpiA,3,Galactose
9899,29.98611111111111,D10,1.103,tpiA,3,Galactose
9900,30.319444444444443,D10,1.105,tpiA,3,Galactose
9901,30.652777777777775,D10,1.109,tpiA,3,Galactose
9902,30.98611111111111,D10,1.107,tpiA,3,Galactose
9903,31.319444444444443,D10,1.106,tpiA,3,Galactose
9904,31.652777777777775,D10,1.109,tpiA,3,Galactose
9905,31.98611111111111,D10,1.105,tpiA,3,Galactose
9906,32.31944444444445,D10,1.108,tpiA,3,Galactose
9907,32.65277777777778,D10,1.113,tpiA,3,Galactose
9908,32.986111111111114,D10,1.107,tpiA,3,Galactose
9909,33.31944444444445,D10,1.111,tpiA,3,Galactose
9910,33.65277777777778,D10,1.106,tpiA,3,Galactose
9911,33.986111111111114,D10,1.106,tpiA,3,Galactose
9912,34.31944444444445,D10,1.114,tpiA,3,Galactose
9913,34.65277777777778,D10,1.095,tpiA,3,Galactose
9914,34.986111111111114,D10,1.104,tpiA,3,Galactose
9915,35.31944444444445,D10,1.107,tpiA,3,Galactose
9916,35.65277777777778,D10,1.11,tpiA,3,Galactose
9917,35.986111111111114,D10,1.115,tpiA,3,Galactose
9918,36.31944444444445,D10,1.11,tpiA,3,Galactose
9919,36.65277777777778,D10,1.11,tpiA,3,Galactose
9920,36.986111111111114,D10,1.113,tpiA,3,Galactose
9921,37.31944444444445,D10,1.112,tpiA,3,Galactose
9922,37.65277777777778,D10,1.106,tpiA,3,Galactose
9923,37.986111111111114,D10,1.106,tpiA,3,Galactose
9924,38.31944444444445,D10,1.107,tpiA,3,Galactose
9925,38.65277777777778,D10,1.112,tpiA,3,Galactose
9926,38.986111111111114,D10,1.12,tpiA,3,Galactose
9927,39.31944444444445,D10,1.121,tpiA,3,Galactose
9928,39.65277777777778,D10,1.121,tpiA,3,Galactose
9929,39.986111111111114,D10,1.124,tpiA,3,Galactose
9930,40.31944444444445,D10,1.123,tpiA,3,Galactose
9931,40.65277777777778,D10,1.128,tpiA,3,Galactose
9932,40.986111111111114,D10,1.13,tpiA,3,Galactose
9933,41.31944444444445,D10,1.129,tpiA,3,Galactose
9934,41.65277777777778,D10,1.13,tpiA,3,Galactose
9935,41.986111111111114,D10,1.135,tpiA,3,Galactose
9936,42.31944444444445,D10,1.14,tpiA,3,Galactose
9937,42.65277777777778,D10,1.142,tpiA,3,Galactose
9938,42.986111111111114,D10,1.142,tpiA,3,Galactose
9939,43.31944444444445,D10,1.144,tpiA,3,Galactose
9940,43.65277777777778,D10,1.146,tpiA,3,Galactose
9941,43.986111111111114,D10,1.15,tpiA,3,Galactose
9942,44.31944444444445,D10,1.153,tpiA,3,Galactose
9943,44.65277777777778,D10,1.155,tpiA,3,Galactose
9944,44.986111111111114,D10,1.158,tpiA,3,Galactose
9945,45.31944444444445,D10,1.159,tpiA,3,Galactose
9946,45.65277777777778,D10,1.16,tpiA,3,Galactose
9947,45.986111111111114,D10,1.163,tpiA,3,Galactose
9948,46.31944444444445,D10,1.165,tpiA,3,Galactose
9949,46.65277777777778,D10,1.169,tpiA,3,Galactose
9950,46.986111111111114,D10,1.171,tpiA,3,Galactose
9951,47.31944444444445,D10,1.172,tpiA,3,Galactose
9952,47.65277777777778,D10,1.175,tpiA,3,Galactose
9953,47.986111111111114,D10,1.175,tpiA,3,Galactose
9954,48.31944444444445,D10,1.176,tpiA,3,Galactose
9955,48.65277777777778,D10,1.178,tpiA,3,Galactose
9956,48.986111111111114,D10,1.18,tpiA,3,Galactose
9957,49.31944444444445,D10,1.185,tpiA,3,Galactose
9958,49.65277777777778,D10,1.187,tpiA,3,Galactose
9959,49.986111111111114,D10,1.188,tpiA,3,Galactose
9960,50.31944444444445,D10,1.19,tpiA,3,Galactose
9961,50.65277777777778,D10,1.192,tpiA,3,Galactose
9962,50.986111111111114,D10,1.193,tpiA,3,Galactose
9963,51.31944444444445,D10,1.196,tpiA,3,Galactose
9964,51.65277777777778,D10,1.197,tpiA,3,Galactose
9965,51.986111111111114,D10,1.2,tpiA,3,Galactose
9966,52.31944444444445,D10,1.202,tpiA,3,Galactose
9967,52.65277777777778,D10,1.202,tpiA,3,Galactose
9968,52.986111111111114,D10,1.206,tpiA,3,Galactose
9969,53.31944444444445,D10,1.208,tpiA,3,Galactose
9970,53.65277777777778,D10,1.21,tpiA,3,Galactose
9971,53.986111111111114,D10,1.212,tpiA,3,Galactose
9972,54.31944444444445,D10,1.213,tpiA,3,Galactose
9973,54.65277777777778,D10,1.215,tpiA,3,Galactose
9974,54.986111111111114,D10,1.217,tpiA,3,Galactose
9975,55.31944444444445,D10,1.219,tpiA,3,Galactose
9976,55.65277777777778,D10,1.221,tpiA,3,Galactose
9977,55.986111111111114,D10,1.222,tpiA,3,Galactose
9978,56.31944444444445,D10,1.224,tpiA,3,Galactose
9979,56.65277777777778,D10,1.225,tpiA,3,Galactose
9980,56.986111111111114,D10,1.227,tpiA,3,Galactose
9981,57.31944444444445,D10,1.229,tpiA,3,Galactose
9982,57.65277777777778,D10,1.23,tpiA,3,Galactose
9983,57.986111111111114,D10,1.231,tpiA,3,Galactose
9984,58.31944444444445,D10,1.233,tpiA,3,Galactose
9985,58.65277777777778,D10,1.234,tpiA,3,Galactose
9986,58.986111111111114,D10,1.234,tpiA,3,Galactose
9987,59.31944444444445,D10,1.235,tpiA,3,Galactose
9988,59.65277777777778,D10,1.238,tpiA,3,Galactose
9989,59.986111111111114,D10,1.239,tpiA,3,Galactose
9990,60.31944444444445,D10,1.24,tpiA,3,Galactose
9991,60.65277777777778,D10,1.242,tpiA,3,Galactose
9992,60.986111111111114,D10,1.243,tpiA,3,Galactose
9993,61.31944444444445,D10,1.243,tpiA,3,Galactose
9994,61.65277777777778,D10,1.246,tpiA,3,Galactose
9995,61.986111111111114,D10,1.248,tpiA,3,Galactose
9996,62.31944444444445,D10,1.248,tpiA,3,Galactose
9997,62.65277777777778,D10,1.249,tpiA,3,Galactose
9998,62.986111111111114,D10,1.25,tpiA,3,Galactose
9999,63.31944444444445,D10,1.252,tpiA,3,Galactose
10000,63.65277777777778,D10,1.253,tpiA,3,Galactose
10001,63.986111111111114,D10,1.255,tpiA,3,Galactose
10002,64.31944444444444,D10,1.255,tpiA,3,Galactose
10003,64.65277777777779,D10,1.257,tpiA,3,Galactose
10004,64.98611111111111,D10,1.26,tpiA,3,Galactose
10005,65.31944444444444,D10,1.261,tpiA,3,Galactose
10006,65.65277777777779,D10,1.262,tpiA,3,Galactose
10007,65.98611111111111,D10,1.262,tpiA,3,Galactose
10008,66.31944444444444,D10,1.264,tpiA,3,Galactose
10009,66.65277777777779,D10,1.267,tpiA,3,Galactose
10010,66.98611111111111,D10,1.268,tpiA,3,Galactose
10011,67.31944444444444,D10,1.268,tpiA,3,Galactose
10012,67.65277777777779,D10,1.271,tpiA,3,Galactose
10013,67.98611111111111,D10,1.272,tpiA,3,Galactose
10014,68.31944444444444,D10,1.273,tpiA,3,Galactose
10015,68.65277777777779,D10,1.274,tpiA,3,Galactose
10016,68.98611111111111,D10,1.274,tpiA,3,Galactose
10017,69.31944444444444,D10,1.276,tpiA,3,Galactose
10018,69.65277777777779,D10,1.277,tpiA,3,Galactose
10019,69.98611111111111,D10,1.278,tpiA,3,Galactose
10020,70.31944444444444,D10,1.279,tpiA,3,Galactose
10021,70.65277777777779,D10,1.28,tpiA,3,Galactose
10022,70.98611111111111,D10,1.282,tpiA,3,Galactose
10023,71.31944444444444,D10,1.283,tpiA,3,Galactose
10024,71.65277777777779,D10,1.284,tpiA,3,Galactose
10025,71.98611111111111,D10,1.285,tpiA,3,Galactose
10026,72.31944444444444,D10,1.287,tpiA,3,Galactose
10027,72.65277777777779,D10,1.289,tpiA,3,Galactose
10028,72.98611111111111,D10,1.29,tpiA,3,Galactose
10029,73.31944444444444,D10,1.292,tpiA,3,Galactose
10030,73.65277777777779,D10,1.292,tpiA,3,Galactose
10031,73.98611111111111,D10,1.293,tpiA,3,Galactose
10032,74.31944444444444,D10,1.294,tpiA,3,Galactose
10033,74.65277777777779,D10,1.296,tpiA,3,Galactose
10034,74.98611111111111,D10,1.297,tpiA,3,Galactose
10035,75.31944444444444,D10,1.297,tpiA,3,Galactose
10036,75.65277777777779,D10,1.299,tpiA,3,Galactose
10037,75.98611111111111,D10,1.3,tpiA,3,Galactose
10038,76.31944444444444,D10,1.301,tpiA,3,Galactose
10039,76.65277777777779,D10,1.302,tpiA,3,Galactose
10040,76.98611111111111,D10,1.303,tpiA,3,Galactose
10041,77.31944444444444,D10,1.305,tpiA,3,Galactose
10042,77.65277777777779,D10,1.306,tpiA,3,Galactose
10043,77.98611111111111,D10,1.306,tpiA,3,Galactose
10044,78.31944444444444,D10,1.307,tpiA,3,Galactose
10045,78.65277777777779,D10,1.308,tpiA,3,Galactose
10046,78.98611111111111,D10,1.309,tpiA,3,Galactose
10047,79.31944444444444,D10,1.311,tpiA,3,Galactose
10048,79.65277777777779,D10,1.312,tpiA,3,Galactose
10049,79.98611111111111,D10,1.312,tpiA,3,Galactose
10050,80.31944444444444,D10,1.314,tpiA,3,Galactose
10051,80.65277777777779,D10,1.315,tpiA,3,Galactose
10052,80.98611111111111,D10,1.316,tpiA,3,Galactose
10053,81.31944444444444,D10,1.317,tpiA,3,Galactose
10054,81.65277777777779,D10,1.317,tpiA,3,Galactose
10055,81.98611111111111,D10,1.319,tpiA,3,Galactose
10056,82.31944444444444,D10,1.32,tpiA,3,Galactose
10057,82.65277777777779,D10,1.321,tpiA,3,Galactose
10058,82.98611111111111,D10,1.321,tpiA,3,Galactose
10059,83.31944444444444,D10,1.322,tpiA,3,Galactose
10060,83.65277777777779,D10,1.324,tpiA,3,Galactose
10061,83.98611111111111,D10,1.325,tpiA,3,Galactose
10062,84.31944444444444,D10,1.326,tpiA,3,Galactose
10063,84.65277777777779,D10,1.326,tpiA,3,Galactose
10064,84.98611111111111,D10,1.327,tpiA,3,Galactose
10065,85.31944444444444,D10,1.328,tpiA,3,Galactose
10066,85.65277777777779,D10,1.33,tpiA,3,Galactose
10067,85.98611111111111,D10,1.331,tpiA,3,Galactose
10068,86.31944444444444,D10,1.332,tpiA,3,Galactose
10069,86.65277777777779,D10,1.333,tpiA,3,Galactose
10070,86.98611111111111,D10,1.334,tpiA,3,Galactose
10071,87.31944444444444,D10,1.334,tpiA,3,Galactose
10072,87.65277777777779,D10,1.334,tpiA,3,Galactose
10073,87.98611111111111,D10,1.335,tpiA,3,Galactose
10074,88.31944444444444,D10,1.335,tpiA,3,Galactose
10075,88.65277777777779,D10,1.336,tpiA,3,Galactose
10076,88.98611111111111,D10,1.335,tpiA,3,Galactose
10077,89.31944444444444,D10,1.337,tpiA,3,Galactose
10078,89.65277777777779,D10,1.336,tpiA,3,Galactose
10079,89.98611111111111,D10,1.337,tpiA,3,Galactose
10080,90.31944444444444,D10,1.338,tpiA,3,Galactose
10081,90.65277777777779,D10,1.338,tpiA,3,Galactose
10082,90.98611111111111,D10,1.339,tpiA,3,Galactose
10083,91.31944444444444,D10,1.34,tpiA,3,Galactose
10084,91.65277777777779,D10,1.341,tpiA,3,Galactose
10085,91.98611111111111,D10,1.341,tpiA,3,Galactose
10086,92.31944444444444,D10,1.341,tpiA,3,Galactose
10087,92.65277777777779,D10,1.343,tpiA,3,Galactose
10088,92.98611111111111,D10,1.343,tpiA,3,Galactose
10089,93.31944444444444,D10,1.344,tpiA,3,Galactose
10090,93.65277777777779,D10,1.345,tpiA,3,Galactose
10091,93.98611111111111,D10,1.345,tpiA,3,Galactose
10092,94.31944444444444,D10,1.345,tpiA,3,Galactose
10093,94.65277777777779,D10,1.346,tpiA,3,Galactose
10094,94.98611111111111,D10,1.346,tpiA,3,Galactose
10095,95.31944444444444,D10,1.346,tpiA,3,Galactose
10096,95.65277777777779,D10,1.346,tpiA,3,Galactose
10097,95.98611111111111,D10,1.346,tpiA,3,Galactose
10098,96.31944444444444,D10,1.347,tpiA,3,Galactose
10099,96.65277777777779,D10,1.351,tpiA,3,Galactose
10100,96.98611111111111,D10,1.351,tpiA,3,Galactose
10101,97.31944444444444,D10,1.351,tpiA,3,Galactose
10102,97.65277777777779,D10,1.352,tpiA,3,Galactose
10103,97.98611111111111,D10,1.355,tpiA,3,Galactose
10104,98.31944444444444,D10,1.356,tpiA,3,Galactose
10105,98.65277777777779,D10,1.358,tpiA,3,Galactose
10106,98.98611111111111,D10,1.358,tpiA,3,Galactose
10107,99.31944444444444,D10,1.36,tpiA,3,Galactose
10108,99.65277777777779,D10,1.361,tpiA,3,Galactose
10109,99.98611111111111,D10,1.363,tpiA,3,Galactose
10110,100.31944444444444,D10,1.363,tpiA,3,Galactose
10111,100.65277777777779,D10,1.365,tpiA,3,Galactose
10112,100.98611111111111,D10,1.365,tpiA,3,Galactose
10113,101.31944444444444,D10,1.364,tpiA,3,Galactose
10114,101.65277777777779,D10,1.365,tpiA,3,Galactose
10115,101.98611111111111,D10,1.367,tpiA,3,Galactose
10116,102.31944444444444,D10,1.367,tpiA,3,Galactose
10117,102.65277777777779,D10,1.369,tpiA,3,Galactose
10118,102.98611111111111,D10,1.369,tpiA,3,Galactose
10119,103.31944444444444,D10,1.371,tpiA,3,Galactose
10120,103.65277777777779,D10,1.368,tpiA,3,Galactose
10121,103.98611111111111,D10,1.372,tpiA,3,Galactose
10122,104.31944444444444,D10,1.371,tpiA,3,Galactose
10123,104.65277777777779,D10,1.372,tpiA,3,Galactose
10124,104.98611111111111,D10,1.374,tpiA,3,Galactose
10125,105.31944444444444,D10,1.373,tpiA,3,Galactose
10126,105.65277777777779,D10,1.376,tpiA,3,Galactose
10127,105.98611111111111,D10,1.375,tpiA,3,Galactose
10128,106.31944444444444,D10,1.375,tpiA,3,Galactose
10129,106.65277777777779,D10,1.376,tpiA,3,Galactose
10130,106.98611111111111,D10,1.378,tpiA,3,Galactose
10131,107.31944444444444,D10,1.379,tpiA,3,Galactose
10132,107.65277777777779,D10,1.379,tpiA,3,Galactose
10133,107.98611111111111,D10,1.381,tpiA,3,Galactose
10134,108.31944444444444,D10,1.381,tpiA,3,Galactose
10135,108.65277777777779,D10,1.381,tpiA,3,Galactose
10136,108.98611111111111,D10,1.382,tpiA,3,Galactose
10137,0.3194444444444444,D11,0.1,zwf,3,Galactose
10138,0.6527777777777778,D11,0.101,zwf,3,Galactose
10139,0.986111111111111,D11,0.103,zwf,3,Galactose
10140,1.3194444444444444,D11,0.105,zwf,3,Galactose
10141,1.6527777777777777,D11,0.108,zwf,3,Galactose
10142,1.9861111111111112,D11,0.111,zwf,3,Galactose
10143,2.319444444444444,D11,0.116,zwf,3,Galactose
10144,2.6527777777777777,D11,0.12,zwf,3,Galactose
10145,2.986111111111111,D11,0.125,zwf,3,Galactose
10146,3.319444444444444,D11,0.131,zwf,3,Galactose
10147,3.6527777777777777,D11,0.137,zwf,3,Galactose
10148,3.986111111111111,D11,0.144,zwf,3,Galactose
10149,4.319444444444445,D11,0.152,zwf,3,Galactose
10150,4.652777777777779,D11,0.161,zwf,3,Galactose
10151,4.986111111111112,D11,0.171,zwf,3,Galactose
10152,5.319444444444445,D11,0.183,zwf,3,Galactose
10153,5.652777777777779,D11,0.197,zwf,3,Galactose
10154,5.986111111111112,D11,0.211,zwf,3,Galactose
10155,6.319444444444445,D11,0.229,zwf,3,Galactose
10156,6.652777777777779,D11,0.247,zwf,3,Galactose
10157,6.986111111111112,D11,0.271,zwf,3,Galactose
10158,7.319444444444445,D11,0.3,zwf,3,Galactose
10159,7.652777777777779,D11,0.339,zwf,3,Galactose
10160,7.986111111111112,D11,0.372,zwf,3,Galactose
10161,8.319444444444445,D11,0.401,zwf,3,Galactose
10162,8.652777777777779,D11,0.428,zwf,3,Galactose
10163,8.98611111111111,D11,0.465,zwf,3,Galactose
10164,9.319444444444445,D11,0.502,zwf,3,Galactose
10165,9.652777777777779,D11,0.55,zwf,3,Galactose
10166,9.98611111111111,D11,0.586,zwf,3,Galactose
10167,10.319444444444445,D11,0.611,zwf,3,Galactose
10168,10.652777777777779,D11,0.653,zwf,3,Galactose
10169,10.98611111111111,D11,0.685,zwf,3,Galactose
10170,11.319444444444445,D11,0.719,zwf,3,Galactose
10171,11.652777777777779,D11,0.752,zwf,3,Galactose
10172,11.98611111111111,D11,0.96,zwf,3,Galactose
10173,12.319444444444445,D11,0.952,zwf,3,Galactose
10174,12.652777777777779,D11,0.988,zwf,3,Galactose
10175,12.98611111111111,D11,0.975,zwf,3,Galactose
10176,13.319444444444445,D11,0.986,zwf,3,Galactose
10177,13.652777777777779,D11,0.975,zwf,3,Galactose
10178,13.98611111111111,D11,0.984,zwf,3,Galactose
10179,14.319444444444445,D11,0.993,zwf,3,Galactose
10180,14.652777777777779,D11,1.013,zwf,3,Galactose
10181,14.98611111111111,D11,1.023,zwf,3,Galactose
10182,15.319444444444445,D11,1.033,zwf,3,Galactose
10183,15.652777777777779,D11,1.032,zwf,3,Galactose
10184,15.98611111111111,D11,1.037,zwf,3,Galactose
10185,16.319444444444443,D11,1.046,zwf,3,Galactose
10186,16.652777777777775,D11,1.058,zwf,3,Galactose
10187,16.98611111111111,D11,1.062,zwf,3,Galactose
10188,17.319444444444443,D11,1.069,zwf,3,Galactose
10189,17.652777777777775,D11,1.092,zwf,3,Galactose
10190,17.98611111111111,D11,1.105,zwf,3,Galactose
10191,18.319444444444443,D11,1.117,zwf,3,Galactose
10192,18.652777777777775,D11,1.122,zwf,3,Galactose
10193,18.98611111111111,D11,1.128,zwf,3,Galactose
10194,19.319444444444443,D11,1.137,zwf,3,Galactose
10195,19.652777777777775,D11,1.147,zwf,3,Galactose
10196,19.98611111111111,D11,1.154,zwf,3,Galactose
10197,20.319444444444443,D11,1.159,zwf,3,Galactose
10198,20.652777777777775,D11,1.163,zwf,3,Galactose
10199,20.98611111111111,D11,1.168,zwf,3,Galactose
10200,21.319444444444443,D11,1.173,zwf,3,Galactose
10201,21.652777777777775,D11,1.175,zwf,3,Galactose
10202,21.98611111111111,D11,1.177,zwf,3,Galactose
10203,22.319444444444443,D11,1.176,zwf,3,Galactose
10204,22.652777777777775,D11,1.187,zwf,3,Galactose
10205,22.98611111111111,D11,1.187,zwf,3,Galactose
10206,23.319444444444443,D11,1.187,zwf,3,Galactose
10207,23.652777777777775,D11,1.193,zwf,3,Galactose
10208,23.98611111111111,D11,1.196,zwf,3,Galactose
10209,24.319444444444443,D11,1.2,zwf,3,Galactose
10210,24.652777777777775,D11,1.198,zwf,3,Galactose
10211,24.98611111111111,D11,1.199,zwf,3,Galactose
10212,25.319444444444443,D11,1.2,zwf,3,Galactose
10213,25.652777777777775,D11,1.204,zwf,3,Galactose
10214,25.98611111111111,D11,1.207,zwf,3,Galactose
10215,26.319444444444443,D11,1.211,zwf,3,Galactose
10216,26.652777777777775,D11,1.213,zwf,3,Galactose
10217,26.98611111111111,D11,1.213,zwf,3,Galactose
10218,27.319444444444443,D11,1.218,zwf,3,Galactose
10219,27.652777777777775,D11,1.218,zwf,3,Galactose
10220,27.98611111111111,D11,1.221,zwf,3,Galactose
10221,28.319444444444443,D11,1.221,zwf,3,Galactose
10222,28.652777777777775,D11,1.227,zwf,3,Galactose
10223,28.98611111111111,D11,1.237,zwf,3,Galactose
10224,29.319444444444443,D11,1.234,zwf,3,Galactose
10225,29.652777777777775,D11,1.231,zwf,3,Galactose
10226,29.98611111111111,D11,1.23,zwf,3,Galactose
10227,30.319444444444443,D11,1.241,zwf,3,Galactose
10228,30.652777777777775,D11,1.248,zwf,3,Galactose
10229,30.98611111111111,D11,1.251,zwf,3,Galactose
10230,31.319444444444443,D11,1.259,zwf,3,Galactose
10231,31.652777777777775,D11,1.268,zwf,3,Galactose
10232,31.98611111111111,D11,1.271,zwf,3,Galactose
10233,32.31944444444445,D11,1.277,zwf,3,Galactose
10234,32.65277777777778,D11,1.289,zwf,3,Galactose
10235,32.986111111111114,D11,1.296,zwf,3,Galactose
10236,33.31944444444445,D11,1.304,zwf,3,Galactose
10237,33.65277777777778,D11,1.31,zwf,3,Galactose
10238,33.986111111111114,D11,1.315,zwf,3,Galactose
10239,34.31944444444445,D11,1.323,zwf,3,Galactose
10240,34.65277777777778,D11,1.327,zwf,3,Galactose
10241,34.986111111111114,D11,1.334,zwf,3,Galactose
10242,35.31944444444445,D11,1.339,zwf,3,Galactose
10243,35.65277777777778,D11,1.345,zwf,3,Galactose
10244,35.986111111111114,D11,1.351,zwf,3,Galactose
10245,36.31944444444445,D11,1.357,zwf,3,Galactose
10246,36.65277777777778,D11,1.362,zwf,3,Galactose
10247,36.986111111111114,D11,1.367,zwf,3,Galactose
10248,37.31944444444445,D11,1.368,zwf,3,Galactose
10249,37.65277777777778,D11,1.374,zwf,3,Galactose
10250,37.986111111111114,D11,1.379,zwf,3,Galactose
10251,38.31944444444445,D11,1.382,zwf,3,Galactose
10252,38.65277777777778,D11,1.387,zwf,3,Galactose
10253,38.986111111111114,D11,1.392,zwf,3,Galactose
10254,39.31944444444445,D11,1.397,zwf,3,Galactose
10255,39.65277777777778,D11,1.4,zwf,3,Galactose
10256,39.986111111111114,D11,1.405,zwf,3,Galactose
10257,40.31944444444445,D11,1.408,zwf,3,Galactose
10258,40.65277777777778,D11,1.411,zwf,3,Galactose
10259,40.986111111111114,D11,1.414,zwf,3,Galactose
10260,41.31944444444445,D11,1.418,zwf,3,Galactose
10261,41.65277777777778,D11,1.422,zwf,3,Galactose
10262,41.986111111111114,D11,1.425,zwf,3,Galactose
10263,42.31944444444445,D11,1.428,zwf,3,Galactose
10264,42.65277777777778,D11,1.432,zwf,3,Galactose
10265,42.986111111111114,D11,1.435,zwf,3,Galactose
10266,43.31944444444445,D11,1.438,zwf,3,Galactose
10267,43.65277777777778,D11,1.44,zwf,3,Galactose
10268,43.986111111111114,D11,1.442,zwf,3,Galactose
10269,44.31944444444445,D11,1.445,zwf,3,Galactose
10270,44.65277777777778,D11,1.446,zwf,3,Galactose
10271,44.986111111111114,D11,1.448,zwf,3,Galactose
10272,45.31944444444445,D11,1.451,zwf,3,Galactose
10273,45.65277777777778,D11,1.451,zwf,3,Galactose
10274,45.986111111111114,D11,1.454,zwf,3,Galactose
10275,46.31944444444445,D11,1.456,zwf,3,Galactose
10276,46.65277777777778,D11,1.458,zwf,3,Galactose
10277,46.986111111111114,D11,1.461,zwf,3,Galactose
10278,47.31944444444445,D11,1.464,zwf,3,Galactose
10279,47.65277777777778,D11,1.465,zwf,3,Galactose
10280,47.986111111111114,D11,1.467,zwf,3,Galactose
10281,48.31944444444445,D11,1.468,zwf,3,Galactose
10282,48.65277777777778,D11,1.471,zwf,3,Galactose
10283,48.986111111111114,D11,1.474,zwf,3,Galactose
10284,49.31944444444445,D11,1.476,zwf,3,Galactose
10285,49.65277777777778,D11,1.477,zwf,3,Galactose
10286,49.986111111111114,D11,1.48,zwf,3,Galactose
10287,50.31944444444445,D11,1.481,zwf,3,Galactose
10288,50.65277777777778,D11,1.482,zwf,3,Galactose
10289,50.986111111111114,D11,1.484,zwf,3,Galactose
10290,51.31944444444445,D11,1.485,zwf,3,Galactose
10291,51.65277777777778,D11,1.489,zwf,3,Galactose
10292,51.986111111111114,D11,1.49,zwf,3,Galactose
10293,52.31944444444445,D11,1.491,zwf,3,Galactose
10294,52.65277777777778,D11,1.493,zwf,3,Galactose
10295,52.986111111111114,D11,1.495,zwf,3,Galactose
10296,53.31944444444445,D11,1.496,zwf,3,Galactose
10297,53.65277777777778,D11,1.498,zwf,3,Galactose
10298,53.986111111111114,D11,1.5,zwf,3,Galactose
10299,54.31944444444445,D11,1.501,zwf,3,Galactose
10300,54.65277777777778,D11,1.502,zwf,3,Galactose
10301,54.986111111111114,D11,1.505,zwf,3,Galactose
10302,55.31944444444445,D11,1.505,zwf,3,Galactose
10303,55.65277777777778,D11,1.506,zwf,3,Galactose
10304,55.986111111111114,D11,1.509,zwf,3,Galactose
10305,56.31944444444445,D11,1.509,zwf,3,Galactose
